,commentnum,rate,movie,comment,nicknum,nick,date
1901,8695897,6,어메이징 스파이더맨 2,지루해서 잤네요. 역시 토비 맥과이어 샘 레이미의 스파이더맨 재밌다는~!!! ,13365658,4ujo****,14.05.03
1902,8670619,7,한공주,교훈적 다큐멘터리 그 이상을 기대했지만 실패.... ,13365658,4ujo****,14.04.25
1903,8651063,8,짱구는 못말려 극장판：엄청 맛있어! B급 음식 서바이벌!,짱구는 못말려 정말 못말릴 정도로 재밌음 ㅎㅎㅎ ,13365658,4ujo****,14.04.15
1904,8651057,7,방황하는 칼날,진부한 스토리 흡입력이 약하다 ,13365658,4ujo****,14.04.15
1905,8650938,7,헤라클레스 : 레전드 비긴즈,봐도 그만 안봐도 그만 정도의 범작...괴물도 안나오고 특수효과도 많지않고 정말 평범한 신의 아들 헤르큘레스.. ,13365658,4ujo****,14.04.14
1906,8637002,1,백프로,와. 이걸 끝까지 본 사람들이 있다니. 진심 그 인내심에 존경을. 시간 아까워 중간에 나옴. ,13365658,4ujo****,14.04.08
1907,8355304,5,엔더스 게임,SF액션이 아니라 소년의 성장영화... 그래서 재미도 없음 ㅠㅠ ,13365658,4ujo****,14.01.06
1908,8108653,9,토르: 다크 월드,역시 토르... 3D로 보면 더 좋았을까하는 생각마저드는 화려한 SF액션. 굿. 쿠키영상이 2개나 있으니 나가지 말고 끈기로 버티시길 ㅎㅎㅎ ,13365658,4ujo****,13.11.02
1909,8099548,9,코알라,조금은 지저분하고 조금은 우울할 수 있는 얘기를 깔끔한 연출력과 시나리오로 따뜻하고 코믹하게 그린 작품이네요. 젊은세대의 희망을 느낄 수 있는 좋은 작품 추천합니다. ,13365658,4ujo****,13.10.29
1910,7940022,9,엘리시움,클린트 이스트우드감독처럼 감독 이름만 보고 무조건 보는 영화... ,13365658,4ujo****,13.09.01
1911,7720376,8,론 레인저,온가족이 함께 즐기는 유쾌한 서부오락영화...아날로그액션이 가장 멋지고 조니 뎁의 유머는 늘 유쾌한 영화. ,13365658,4ujo****,13.07.09
1912,7644214,9,맨 오브 스틸,퍼펙트한 영화는 아니지만 특수효과. 연출력. 액션은 만점. 당분간 이보다 빠른 영화는 없을듯. 액션을 카메라에 담은것 자체가 기적같은 특수효과. ,13365658,4ujo****,13.06.15
1913,7454021,9,오블리비언,"화려한 비쥬얼, 특수시각효과와 반전의 스릴러와 미스테리가 멋진 영화...SF스릴러로서 너무 멋진 작품이네요. 굿!!! ",13365658,4ujo****,13.04.12
1914,7334320,9,오즈 그레이트 앤드 파워풀,3D 추천...오즈 프리퀄다운 매끄러운 시나리오와 너무나도 아름답고 환상적인 세트... 성인을 위한 동화. 타락한 성인은 낮은 점수줄듯 ㅋㅋㅋ ,13365658,4ujo****,13.03.09
1915,7332449,5,사이코메트리,이 좋은 소재로 이 어색함은 무엇이냐... 너무 허접해서 손발이 오그라든다 ㅠㅠ ,13365658,4ujo****,13.03.09
1916,7325823,5,스토커,예술성은 좋을지 모르지만 상업성은 빵점... ㅋㅋㅋ 숙면에 아주 좋은 영화. ,13365658,4ujo****,13.03.05
1917,7054705,1,가문의 영광5-가문의 귀환,이게 영화냐.  이런게 망해줘야 반성을 좀 하지. 1시간동안 1번도 안웃겨서 그냥 나왔다. ,13365658,4ujo****,12.12.27
1918,7039531,7,반창꼬,젠장. 손발 오그라들기를 여러번... 그거 펴냐고 큰 재미가 반감된 아쉬운 영화... ,13365658,4ujo****,12.12.24
1919,7007254,8,호빗 : 뜻밖의 여정,HFR 3D의 경우... 3시간짜리 입체영상 그림동화책...낯설지만 신기하고 유쾌한 동화책같은 느낌... ,13365658,4ujo****,12.12.15
1920,6775950,9,루퍼,터미네이터와 12몽키즈의 완벽한 결합...SF액션이 아닌 SF스릴러에 가까운 드라마. 꽉짜인 연출력과 명연 그리고 평행이론을 진지하게 그린 영화. 추천!!! ,13365658,4ujo****,12.10.09
1921,6713713,9,Mr.스타벅,가족영화의 교본... 무거운 소재를  너무 무겁지 않게 너무 유치하지 않게 밝게 그린 연출력과 연기에 박수를... 우리는 이래서 영화를 보며 행복하다. ,13365658,4ujo****,12.09.19
